--------- beginning of main
02-17 07:44:13.178 27987 27987 W env     : type=1400 audit(0.0:310830): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
--------- beginning of kernel
02-17 07:44:13.199 27987 27987 W audit   : audit_lost=301077 audit_rate_limit=5 audit_backlog_limit=64
02-17 07:44:13.199 27987 27987 E audit   : rate limit exceeded
02-17 07:44:16.330 28002 28002 W MainThread: type=1400 audit(0.0:310860): avc:  granted  { execute } for  name="dash" dev="dm-45" ino=382337 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 07:44:16.330 28002 28002 W MainThread: type=1400 audit(0.0:310861): avc:  granted  { execute } for  name="dash" dev="dm-45" ino=382337 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 07:44:16.330 28002 28002 W MainThread: type=1400 audit(0.0:310862): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/dash" dev="dm-45" ino=382337 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 07:44:16.342 28002 28002 W sh      : type=1400 audit(0.0:310863): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/dash" dev="dm-45" ino=382337 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 07:44:16.342 28002 28002 W sh      : type=1400 audit(0.0:310864): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 07:44:16.366 28002 28002 W audit   : audit_lost=301106 audit_rate_limit=5 audit_backlog_limit=64
02-17 07:44:16.366 28002 28002 E audit   : rate limit exceeded
02-17 07:44:18.351  7746  7746 I ImeTracker: system_server:90c2cf0: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 07:44:19.038 28047 28047 W MainThread: type=1400 audit(0.0:310969): avc:  granted  { execute } for  name="node" dev="dm-45" ino=75597 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 07:44:19.038 28047 28047 W MainThread: type=1400 audit(0.0:310970): avc:  granted  { execute } for  name="node" dev="dm-45" ino=75597 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 07:44:19.038 28047 28047 W MainThread: type=1400 audit(0.0:310971): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/node" dev="dm-45" ino=75597 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 07:44:19.050 28047 28047 W node    : type=1400 audit(0.0:310972): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/node" dev="dm-45" ino=75597 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 07:44:19.074 28047 28047 W audit   : audit_lost=301210 audit_rate_limit=5 audit_backlog_limit=64
02-17 07:44:19.074 28047 28047 E audit   : rate limit exceeded
02-17 07:44:19.050 28047 28047 W node    : type=1400 audit(0.0:310973): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 07:44:20.862 28060 28060 W MainThread: type=1400 audit(0.0:310988): avc:  granted  { execute } for  name="dash" dev="dm-45" ino=382337 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 07:44:20.862 28060 28060 W MainThread: type=1400 audit(0.0:310989): avc:  granted  { execute } for  name="dash" dev="dm-45" ino=382337 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 07:44:20.862 28060 28060 W MainThread: type=1400 audit(0.0:310990): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/dash" dev="dm-45" ino=382337 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 07:44:20.878 28060 28060 W sh      : type=1400 audit(0.0:310991): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/dash" dev="dm-45" ino=382337 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 07:44:20.903 28060 28060 W audit   : audit_lost=301224 audit_rate_limit=5 audit_backlog_limit=64
02-17 07:44:20.882 28060 28060 W sh      : type=1400 audit(0.0:310992): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 07:44:20.903 28060 28060 E audit   : rate limit exceeded
02-17 07:44:21.308  7746  7746 D ImeBackDispatcher: Clear (mImeCallbacks.size=1)
02-17 07:44:21.309  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@8951a4b
02-17 07:44:21.309  7746  7746 D ImeBackDispatcher: switch root view (mImeCallbacks.size=0)
02-17 07:44:21.626  7746  7746 D VRI[TermuxActivity]: visibilityChanged oldVisibility=true newVisibility=false
02-17 07:44:21.684  7746  7767 W System  : A resource failed to call release. 
02-17 07:44:22.924  7746  7746 D ViewRootImpl: Skipping stats log for color mode
02-17 07:44:22.933  7746 28101 D MediaCodecList: codecHandlesFormat: no format, so no extra checks
02-17 07:44:22.933  7746 28103 D CCodec  : allocate(c2.android.vorbis.decoder)
02-17 07:44:22.935  7746 28103 I CCodec  : setting up 'default' as default (vendor) store
02-17 07:44:22.936  7746  7895 D BufferPoolAccessor2.0: bufferpool2 0x7b00872668 : 0(0 size) total buffers - 0(0 size) used buffers - 2/7 (recycle/alloc) - 5/24 (fetch/transfer)
02-17 07:44:22.937  7746  7895 D BufferPoolAccessor2.0: Destruction - bufferpool2 0x7b00872668 cached: 0/0M, 0/0% in use; allocs: 7, 29% recycled; transfers: 24, 79% unfetched
02-17 07:44:22.939  7746 28103 I CCodec  : Created component [c2.android.vorbis.decoder] for [c2.android.vorbis.decoder]
02-17 07:44:22.939  7746 28103 D CCodecConfig: read media type: audio/vorbis
02-17 07:44:22.940  7746 28103 D ReflectedParamUpdater: extent() != 1 for single value type: algo.buffers.max-count.values
02-17 07:44:22.940  7746 28103 D ReflectedParamUpdater: extent() != 1 for single value type: output.subscribed-indices.values
02-17 07:44:22.940  7746 28103 D ReflectedParamUpdater: extent() != 1 for single value type: input.buffers.allocator-ids.values
02-17 07:44:22.940  7746 28103 D ReflectedParamUpdater: extent() != 1 for single value type: output.buffers.allocator-ids.values
02-17 07:44:22.940  7746 28103 D ReflectedParamUpdater: extent() != 1 for single value type: algo.buffers.allocator-ids.values
02-17 07:44:22.940  7746 28103 D ReflectedParamUpdater: extent() != 1 for single value type: output.buffers.pool-ids.values
02-17 07:44:22.940  7746 28103 D ReflectedParamUpdater: extent() != 1 for single value type: algo.buffers.pool-ids.values
02-17 07:44:22.941  7746 28103 I CCodecConfig: query failed after returning 8 values (BAD_INDEX)
02-17 07:44:22.941  7746 28103 D CCodecConfig: c2 config diff is Dict {
02-17 07:44:22.941  7746 28103 D CCodecConfig:   c2::u32 coded.bitrate.value = 64000
02-17 07:44:22.941  7746 28103 D CCodecConfig:   c2::u32 input.buffers.max-size.value = 32768
02-17 07:44:22.941  7746 28103 D CCodecConfig:   c2::u32 input.delay.value = 0
02-17 07:44:22.941  7746 28103 D CCodecConfig:   string input.media-type.value = "audio/vorbis"
02-17 07:44:22.941  7746 28103 D CCodecConfig:   c2::u32 output.large-frame.max-size = 0
02-17 07:44:22.941  7746 28103 D CCodecConfig:   c2::u32 output.large-frame.threshold-size = 0
02-17 07:44:22.941  7746 28103 D CCodecConfig:   string output.media-type.value = "audio/raw"
02-17 07:44:22.941  7746 28103 D CCodecConfig:   c2::u32 raw.channel-count.value = 1
02-17 07:44:22.941  7746 28103 D CCodecConfig:   c2::u32 raw.sample-rate.value = 48000
02-17 07:44:22.941  7746 28103 D CCodecConfig: }
02-17 07:44:22.942  7746 28103 D CCodec  : [c2.android.vorbis.decoder] buffers are bound to CCodec for this session
02-17 07:44:22.942  7746 28103 D CCodecConfig: no c2 equivalents for durationUs
02-17 07:44:22.942  7746 28103 D CCodecConfig: no c2 equivalents for track-id
02-17 07:44:22.942  7746 28103 D CCodecConfig: no c2 equivalents for csd-1
02-17 07:44:22.942  7746 28103 D CCodecConfig: no c2 equivalents for flags
02-17 07:44:22.943  7746 28103 D CCodecConfig: c2 config diff is   c2::u32 coded.bitrate.value = 96000
02-17 07:44:22.943  7746 28103 D CCodecConfig:   c2::u32 raw.sample-rate.value = 44100
02-17 07:44:22.943  7746 28103 W Codec2Client: query -- param skipped: index = 1107298332.
02-17 07:44:22.943  7746 28103 D CCodec  : encoding statistics level = 0
02-17 07:44:22.943  7746 28103 D CCodec  : setup formats input: AMessage(what = 0x00000000) = {
02-17 07:44:22.943  7746 28103 D CCodec  :   int32_t bitrate = 96000
02-17 07:44:22.943  7746 28103 D CCodec  :   int32_t channel-count = 1
02-17 07:44:22.943  7746 28103 D CCodec  :   int32_t max-input-size = 32768
02-17 07:44:22.943  7746 28103 D CCodec  :   string mime = "audio/vorbis"
02-17 07:44:22.943  7746 28103 D CCodec  :   int32_t sample-rate = 44100
02-17 07:44:22.943  7746 28103 D CCodec  : }
02-17 07:44:22.943  7746 28103 D CCodec  : setup formats output: AMessage(what = 0x00000000) = {
02-17 07:44:22.943  7746 28103 D CCodec  :   int32_t buffer-batch-max-output-size = 0
02-17 07:44:22.943  7746 28103 D CCodec  :   int32_t buffer-batch-threshold-output-size = 0
02-17 07:44:22.943  7746 28103 D CCodec  :   int32_t channel-count = 1
02-17 07:44:22.943  7746 28103 D CCodec  :   string mime = "audio/raw"
02-17 07:44:22.943  7746 28103 D CCodec  :   int32_t sample-rate = 44100
02-17 07:44:22.943  7746 28103 D CCodec  :   int32_t channel-mask = 1
02-17 07:44:22.943  7746 28103 D CCodec  :   int32_t android._config-pcm-encoding = 2
02-17 07:44:22.943  7746 28103 D CCodec  : }
02-17 07:44:22.943  7746 28103 I CCodecConfig: query failed after returning 8 values (BAD_INDEX)
02-17 07:44:22.943  7746 28103 W Codec2Client: query -- param skipped: index = 1342179345.
02-17 07:44:22.943  7746 28103 W Codec2Client: query -- param skipped: index = 2415921170.
02-17 07:44:22.944  7746 28103 D CCodecBufferChannel: [c2.android.vorbis.decoder#421] Created input block pool with allocatorID 16 => poolID 73 - OK (0)
02-17 07:44:22.945  7746 28103 I CCodecBufferChannel: [c2.android.vorbis.decoder#421] Created output block pool with allocatorID 16 => poolID 156 - OK
02-17 07:44:22.945  7746 28103 D CCodecBufferChannel: [c2.android.vorbis.decoder#421] Configured output block pool ids 156 => OK
02-17 07:44:22.966  7746 28103 D CCodecBufferChannel: [c2.android.vorbis.decoder#421] MediaCodec discarded an unknown buffer
02-17 07:44:22.966  7746 28103 D CCodecBufferChannel: [c2.android.vorbis.decoder#421] MediaCodec discarded an unknown buffer
02-17 07:44:22.966  7746 28103 D CCodecBufferChannel: [c2.android.vorbis.decoder#421] MediaCodec discarded an unknown buffer
02-17 07:44:22.967  7746 28106 I hw-BpHwBinder: onLastStrongRef automatically unlinking death recipients
02-17 07:44:23.009  7746  7746 D ImeBackDispatcher: switch root view (mImeCallbacks.size=0)
02-17 07:44:23.009  7746  7746 D ImeBackDispatcher: updateReceivingDispatcher (mQueuedReceive.size=1)
02-17 07:44:23.009  7746  7746 D ImeBackDispatcher: Unregister received callback id=131072203
02-17 07:44:23.009  7746  7746 W ImeBackDispatcher: Ime callback not found. Ignoring unregisterReceivedCallback. callbackId: 131072203 remaining callbacks: 0
02-17 07:44:23.013  7746  7746 D InsetsController: show(ime())
02-17 07:44:23.013  7746  7746 I ImeTracker: com.termux:1326d425: onCancelled at PHASE_CLIENT_REPORT_REQUESTED_VISIBLE_TYPES
02-17 07:44:23.041  7746  7746 D ImeBackDispatcher: Register received callback id=131072203 priority=0
02-17 07:44:23.041  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): ImeOnBackInvokedCallback@131072203 Callback=android.window.IOnBackInvokedCallback$Stub$Proxy@5adfacc
02-17 07:44:23.072  7746  7746 I ImeTracker: system_server:1e2c0327: onShown
02-17 07:44:23.239  7746  7746 I ImeTracker: com.termux:621286b9: onRequestShow at ORIGIN_CLIENT reason SHOW_SOFT_INPUT fromUser false
02-17 07:44:23.239  7746  7746 D InsetsController: show(ime())
02-17 07:44:23.239  7746  7746 I ImeTracker: com.termux:621286b9: onCancelled at PHASE_CLIENT_APPLY_ANIMATION
02-17 07:44:23.467  7746  7746 I ImeTracker: system_server:5955a170: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 07:44:23.990 28115 28115 W MainThread: type=1400 audit(0.0:311097): avc:  granted  { execute } for  name="git" dev="dm-45" ino=675819 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 07:44:23.990 28115 28115 W MainThread: type=1400 audit(0.0:311098): avc:  granted  { execute } for  name="git" dev="dm-45" ino=675819 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 07:44:23.990 28115 28115 W MainThread: type=1400 audit(0.0:311099): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/libexec/git-core/git" dev="dm-45" ino=675819 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 07:44:24.002 28115 28115 W git     : type=1400 audit(0.0:311100): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/libexec/git-core/git" dev="dm-45" ino=675819 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 07:44:24.002 28115 28115 W git     : type=1400 audit(0.0:311101): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 07:44:24.024 28115 28115 W audit   : audit_lost=301328 audit_rate_limit=5 audit_backlog_limit=64
02-17 07:44:24.024 28115 28115 E audit   : rate limit exceeded
02-17 07:44:24.169  7746  7746 D VRI[TermuxActivity]: visibilityChanged oldVisibility=true newVisibility=false
02-17 07:44:24.200  7746  7746 D ImeBackDispatcher: Clear (mImeCallbacks.size=1)
02-17 07:44:24.200  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@8951a4b
02-17 07:44:24.200  7746  7746 D ImeBackDispatcher: switch root view (mImeCallbacks.size=0)
02-17 07:44:25.494 28121 28121 W main2   : type=1400 audit(0.0:311243): avc:  denied  { link } for  name="distutils-precedence.pth" dev="dm-45" ino=776468 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file permissive=0 app=com.termux
02-17 07:44:25.494 28121 28121 W main2   : type=1400 audit(0.0:311244): avc:  denied  { link } for  name="distutils-precedence.pth" dev="dm-45" ino=776468 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file permissive=0 app=com.termux
02-17 07:44:25.494 28121 28121 W main2   : type=1400 audit(0.0:311245): avc:  denied  { link } for  name="distutils-precedence.pth" dev="dm-45" ino=776468 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file permissive=0 app=com.termux
02-17 07:44:25.494 28121 28121 W main2   : type=1400 audit(0.0:311246): avc:  denied  { link } for  name="__init__.py" dev="dm-45" ino=690666 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file permissive=0 app=com.termux
02-17 07:44:25.516 28404 28404 W audit   : audit_lost=301468 audit_rate_limit=5 audit_backlog_limit=64
02-17 07:44:25.516 28404 28404 E audit   : rate limit exceeded
02-17 07:44:26.010 28411 28411 W python  : type=1400 audit(0.0:311440): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/lib/python3.12/lib-dynload/_heapq.cpython-312.so" dev="dm-45" ino=383319 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 07:44:26.010 28421 28421 W python  : type=1400 audit(0.0:311441): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/lib/python3.12/lib-dynload/math.cpython-312.so" dev="dm-45" ino=383357 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 07:44:26.010 28411 28411 W python  : type=1400 audit(0.0:311442): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/lib/python3.12/lib-dynload/_queue.cpython-312.so" dev="dm-45" ino=383330 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 07:44:26.018 28421 28421 W python  : type=1400 audit(0.0:311443): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/lib/libz.so.1.3.1" dev="dm-45" ino=150552 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 07:44:26.018 28421 28421 W python  : type=1400 audit(0.0:311444): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/lib/python3.12/lib-dynload/zlib.cpython-312.so" dev="dm-45" ino=383370 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 07:44:26.521 28440 28440 W audit   : audit_lost=301826 audit_rate_limit=5 audit_backlog_limit=64
02-17 07:44:26.521 28440 28440 E audit   : rate limit exceeded
